"artifact"	"consumer"	"check"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-279-298.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-05-fifteenth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-299-610.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-05-sixteenth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-39-58.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-39-58.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-39-58.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-third-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-39-58.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-59-78.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-59-78.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-59-78.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-fourth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-59-78.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-79-98.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-79-98.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-79-98.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-fifth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-79-98.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-99-118.yaml"	"docs/runbooks/word-atlas-private-teacher-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-99-118.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-99-118.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-sixth-approved-teacher-lesson-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/private-teacher-lesson-vocabulary-table-1-rows-99-118.yaml"	"tests/test_private_teacher_lesson_source_inventory.py"	"tests.test_private_teacher_lesson_source_inventory::test_private_teacher_decision_ledgers_cover_seed_without_live_surfaces"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"docs/runbooks/word-atlas-textbook-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-fifth-approved-textbook-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/vashulenko-grade3-family-numerals.yaml"	"tests/test_textbook_source_inventory_scope.py"	"tests.test_textbook_source_inventory_scope::test_bolshakova_inventory_rows_are_backed_by_tracked_notes"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"docs/runbooks/word-atlas-source-inventory-review-candidates.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"docs/runbooks/word-atlas-textbook-source-scope.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-29-first-approved-publish-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-30-second-approved-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-06-30-third-approved-textbook-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"registry/lexicon/source-inventory-review-decisions/2026-07-03-fourth-approved-textbook-ledger-batch.yaml"	"logical-id: stored source provenance path; physical readers map it to registry or artifact_path()"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"registry/lexicon/source-inventory/oneshot/textbook-leftover-residual-census-6371.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"scripts/lexicon/census_atlas_6371_textbook_leftover.py"	"tests.test_census_atlas_6371_textbook_leftover::test_admission_allowed_keys_are_only_named_teacher_p1"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
"data/lexicon/source-inventory/vashulenko-grade3-headwords.yaml"	"tests/test_textbook_source_inventory_scope.py"	"tests.test_textbook_source_inventory_scope::test_bolshakova_inventory_rows_are_backed_by_tracked_notes"
"data/lexicon/stem_slice_2a_candidates.json"	"scripts/lexicon/admit_stem_slice_2a.py"	"artifact_path() P2 all-entry resolution probe: lexicon_candidates/lexicon/stem_slice_2a_candidates.json (173/173 passed)"
"data/lexicon/synonym_pair_verdicts.yaml"	"docs/practice/curated-membership-and-sources.md"	"doc-only: historical, provenance, or human guidance; runnable K paths are reviewed in notes-P2.md"
"data/lexicon/synonym_pair_verdicts.yaml"	"scripts/audit/generate_practice_deck.py"	"tests.test_generate_practice_deck::test_a2_classify_items_do_not_raise_english_labels"
"data/lexicon/synonym_pair_verdicts.yaml"	"scripts/lexicon/verify_synonym_pairs.py"	"tests.test_synonym_verdicts_pipeline::test_approved_verdict_emits_without_manifest_relation_links"
"data/lexicon/textbook-end-dictionaries/inventory.json"	"scripts/audit/generate_practice_deck.py"	"artifact_path() P2 all-entry resolution probe: lexicon_end_dictionaries/lexicon/textbook-end-dictionaries/inventory.json (173/173 passed)"
"data/lexicon/vesum_inflection_aliases.json"	"scripts/lexicon/generate_vesum_aliases.py"	"tests.test_generate_vesum_aliases::test_build_alias_map_gates"
"data/lexicon/vesum_inflection_aliases.json"	"scripts/storage/build_classification_table.py"	"logical-id: frozen classification, untracked host state, or unchanged synthetic sparse tree name"
